2012+ Statistics of U.S. Businesses comma-delimited files

FIPS    FIPS
State   County  State Name	      County Name
18      119     INDIANA               OWEN
18      121     INDIANA               PARKE
18      123     INDIANA               PERRY
18      125     INDIANA               PIKE
18      127     INDIANA               PORTER
18      129     INDIANA               POSEY
18      131     INDIANA               PULASKI
18      133     INDIANA               PUTNAM
18      135     INDIANA               RANDOLPH
18      137     INDIANA               RIPLEY
18      139     INDIANA               RUSH
18      141     INDIANA               ST. JOSEPH
18      143     INDIANA               SCOTT
18      145     INDIANA               SHELBY
18      147     INDIANA               SPENCER
18      149     INDIANA               STARKE
18      151     INDIANA               STEUBEN
18      153     INDIANA               SULLIVAN
18      155     INDIANA               SWITZERLAND
18      157     INDIANA               TIPPECANOE
18      159     INDIANA               TIPTON
18      161     INDIANA               UNION
18      163     INDIANA               VANDERBURGH
18      165     INDIANA               VERMILLION
18      167     INDIANA               VIGO
18      169     INDIANA               WABASH
18      171     INDIANA               WARREN
18      173     INDIANA               WARRICK
18      175     INDIANA               WASHINGTON
18      177     INDIANA               WAYNE
18      179     INDIANA               WELLS
18      181     INDIANA               WHITE
18      183     INDIANA               WHITLEY
18      999     INDIANA               STATEWIDE
19      001     IOWA                  ADAIR
19      003     IOWA                  ADAMS
19      005     IOWA                  ALLAMAKEE
19      007     IOWA                  APPANOOSE
19      009     IOWA                  AUDUBON
19      011     IOWA                  BENTON
19      013     IOWA                  BLACK HAWK
19      015     IOWA                  BOONE
19      017     IOWA                  BREMER
19      019     IOWA                  BUCHANAN
19      021     IOWA                  BUENA VISTA
19      023     IOWA                  BUTLER
19      025     IOWA                  CALHOUN
19      027     IOWA                  CARROLL
19      029     IOWA                  CASS
19      031     IOWA                  CEDAR
19      033     IOWA                  CERRO GORDO
19      035     IOWA                  CHEROKEE
19      037     IOWA                  CHICKASAW
19      039     IOWA                  CLARKE
19      041     IOWA                  CLAY
19      043     IOWA                  CLAYTON
19      045     IOWA                  CLINTON
19      047     IOWA                  CRAWFORD
19      049     IOWA                  DALLAS
19      051     IOWA                  DAVIS
19      053     IOWA                  DECATUR
19      055     IOWA                  DELAWARE
19      057     IOWA                  DES MOINES
19      059     IOWA                  DICKINSON
19      061     IOWA                  DUBUQUE
19      063     IOWA                  EMMET
19      065     IOWA                  FAYETTE
19      067     IOWA                  FLOYD
19      069     IOWA                  FRANKLIN
19      071     IOWA                  FREMONT
19      073     IOWA                  GREENE
19      075     IOWA                  GRUNDY
19      077     IOWA                  GUTHRIE
19      079     IOWA                  HAMILTON
19      081     IOWA                  HANCOCK
19      083     IOWA                  HARDIN
19      085     IOWA                  HARRISON
19      087     IOWA                  HENRY
19      089     IOWA                  HOWARD
19      091     IOWA                  HUMBOLDT
19      093     IOWA                  IDA
19      095     IOWA                  IOWA
19      097     IOWA                  JACKSON
19      099     IOWA                  JASPER
19      101     IOWA                  JEFFERSON
19      103     IOWA                  JOHNSON
19      105     IOWA                  JONES
19      107     IOWA                  KEOKUK
19      109     IOWA                  KOSSUTH
19      111     IOWA                  LEE
19      113     IOWA                  LINN
19      115     IOWA                  LOUISA
19      117     IOWA                  LUCAS
19      119     IOWA                  LYON
19      121     IOWA                  MADISON
19      123     IOWA                  MAHASKA
19      125     IOWA                  MARION
19      127     IOWA                  MARSHALL
19      129     IOWA                  MILLS
19      131     IOWA                  MITCHELL
19      133     IOWA                  MONONA
19      135     IOWA                  MONROE
19      137     IOWA                  MONTGOMERY
19      139     IOWA                  MUSCATINE
19      141     IOWA                  O'BRIEN
19      143     IOWA                  OSCEOLA
19      145     IOWA                  PAGE
19      147     IOWA                  PALO ALTO
19      149     IOWA                  PLYMOUTH
19      151     IOWA                  POCAHONTAS
19      153     IOWA                  POLK
19      155     IOWA                  POTTAWATTAMIE
19      157     IOWA                  POWESHIEK
19      159     IOWA                  RINGGOLD
19      161     IOWA                  SAC
19      163     IOWA                  SCOTT
19      165     IOWA                  SHELBY
19      167     IOWA                  SIOUX
19      169     IOWA                  STORY
19      171     IOWA                  TAMA
19      173     IOWA                  TAYLOR
19      175     IOWA                  UNION
19      177     IOWA                  VAN BUREN
19      179     IOWA                  WAPELLO
19      181     IOWA                  WARREN
19      183     IOWA                  WASHINGTON
19      185     IOWA                  WAYNE
19      187     IOWA                  WEBSTER
19      189     IOWA                  WINNEBAGO
19      191     IOWA                  WINNESHIEK
19      193     IOWA                  WOODBURY
19      195     IOWA                  WORTH
19      197     IOWA                  WRIGHT
19      999     IOWA                  STATEWIDE
20      001     KANSAS                ALLEN
20      003     KANSAS                ANDERSON
20      005     KANSAS                ATCHISON
20      007     KANSAS                BARBER
20      009     KANSAS                BARTON
20      011     KANSAS                BOURBON
20      013     KANSAS                BROWN
20      015     KANSAS                BUTLER
20      017     KANSAS                CHASE
20      019     KANSAS                CHAUTAUQUA
20      021     KANSAS                CHEROKEE
20      023     KANSAS                CHEYENNE
20      025     KANSAS                CLARK
20      027     KANSAS                CLAY
20      029     KANSAS                CLOUD
20      031     KANSAS                COFFEY
20      033     KANSAS                COMANCHE
20      035     KANSAS                COWLEY
20      037     KANSAS                CRAWFORD
20      039     KANSAS                DECATUR
20      041     KANSAS                DICKINSON
20      043     KANSAS                DONIPHAN
20      045     KANSAS                DOUGLAS
20      047     KANSAS                EDWARDS
20      049     KANSAS                ELK
20      051     KANSAS                ELLIS
20      053     KANSAS                ELLSWORTH
20      055     KANSAS                FINNEY
20      057     KANSAS                FORD
20      059     KANSAS                FRANKLIN
20      061     KANSAS                GEARY
20      063     KANSAS                GOVE
20      065     KANSAS                GRAHAM
20      067     KANSAS                GRANT
20      069     KANSAS                GRAY
20      071     KANSAS                GREELEY
20      073     KANSAS                GREENWOOD
20      075     KANSAS                HAMILTON
20      077     KANSAS                HARPER
20      079     KANSAS                HARVEY
20      081     KANSAS                HASKELL
20      083     KANSAS                HODGEMAN
20      085     KANSAS                JACKSON
20      087     KANSAS                JEFFERSON
20      089     KANSAS                JEWELL
20      091     KANSAS                JOHNSON
20      093     KANSAS                KEARNY
20      095     KANSAS                KINGMAN
20      097     KANSAS                KIOWA
20      099     KANSAS                LABETTE
20      101     KANSAS                LANE
20      103     KANSAS                LEAVENWORTH
20      105     KANSAS                LINCOLN
20      107     KANSAS                LINN
20      109     KANSAS                LOGAN
20      111     KANSAS                LYON
20      113     KANSAS                MCPHERSON
20      115     KANSAS                MARION
20      117     KANSAS                MARSHALL
20      119     KANSAS                MEADE
20      121     KANSAS                MIAMI
20      123     KANSAS                MITCHELL
20      125     KANSAS                MONTGOMERY
20      127     KANSAS                MORRIS
20      129     KANSAS                MORTON
20      131     KANSAS                NEMAHA
20      133     KANSAS                NEOSHO
20      135     KANSAS                NESS
20      137     KANSAS                NORTON
20      139     KANSAS                OSAGE
20      141     KANSAS                OSBORNE
20      143     KANSAS                OTTAWA
20      145     KANSAS                PAWNEE
20      147     KANSAS                PHILLIPS
20      149     KANSAS                POTTAWATOMIE
20      151     KANSAS                PRATT
20      153     KANSAS                RAWLINS
20      155     KANSAS                RENO
20      157     KANSAS                REPUBLIC
20      159     KANSAS                RICE
20      161     KANSAS                RILEY
20      163     KANSAS                ROOKS
20      165     KANSAS                RUSH
20      167     KANSAS                RUSSELL
20      169     KANSAS                SALINE
20      171     KANSAS                SCOTT
20      173     KANSAS                SEDGWICK
20      175     KANSAS                SEWARD
20      177     KANSAS                SHAWNEE
20      179     KANSAS                SHERIDAN
20      181     KANSAS                SHERMAN
20      183     KANSAS                SMITH
20      185     KANSAS                STAFFORD
20      187     KANSAS                STANTON
20      189     KANSAS                STEVENS
20      191     KANSAS                SUMNER
20      193     KANSAS                THOMAS
20      195     KANSAS                TREGO
20      197     KANSAS                WABAUNSEE
20      199     KANSAS                WALLACE
20      201     KANSAS                WASHINGTON
20      203     KANSAS                WICHITA
20      205     KANSAS                WILSON
20      207     KANSAS                WOODSON
20      209     KANSAS                WYANDOTTE
20      999     KANSAS                STATEWIDE
21      001     KENTUCKY              ADAIR
21      003     KENTUCKY              ALLEN
21      005     KENTUCKY              ANDERSON
21      007     KENTUCKY              BALLARD
21      009     KENTUCKY              BARREN
21      011     KENTUCKY              BATH
21      013     KENTUCKY              BELL
21      015     KENTUCKY              BOONE
21      017     KENTUCKY              BOURBON
21      019     KENTUCKY              BOYD
21      021     KENTUCKY              BOYLE
21      023     KENTUCKY              BRACKEN
21      025     KENTUCKY              BREATHITT
21      027     KENTUCKY              BRECKINRIDGE
21      029     KENTUCKY              BULLITT
21      031     KENTUCKY              BUTLER
21      033     KENTUCKY              CALDWELL
21      035     KENTUCKY              CALLOWAY
21      037     KENTUCKY              CAMPBELL
21      039     KENTUCKY              CARLISLE
21      041     KENTUCKY              CARROLL
21      043     KENTUCKY              CARTER
21      045     KENTUCKY              CASEY
21      047     KENTUCKY              CHRISTIAN
21      049     KENTUCKY              CLARK
21      051     KENTUCKY              CLAY
21      053     KENTUCKY              CLINTON
21      055     KENTUCKY              CRITTENDEN
21      057     KENTUCKY              CUMBERLAND
21      059     KENTUCKY              DAVIESS
21      061     KENTUCKY              EDMONSON
21      063     KENTUCKY              ELLIOTT
21      065     KENTUCKY              ESTILL
21      067     KENTUCKY              FAYETTE
21      069     KENTUCKY              FLEMING
21      071     KENTUCKY              FLOYD
21      073     KENTUCKY              FRANKLIN
21      075     KENTUCKY              FULTON
21      077     KENTUCKY              GALLATIN
21      079     KENTUCKY              GARRARD
21      081     KENTUCKY              GRANT
21      083     KENTUCKY              GRAVES
21      085     KENTUCKY              GRAYSON
21      087     KENTUCKY              GREEN
21      089     KENTUCKY              GREENUP
21      091     KENTUCKY              HANCOCK
21      093     KENTUCKY              HARDIN
21      095     KENTUCKY              HARLAN
21      097     KENTUCKY              HARRISON
21      099     KENTUCKY              HART
21      101     KENTUCKY              HENDERSON
21      103     KENTUCKY              HENRY
21      105     KENTUCKY              HICKMAN
21      107     KENTUCKY              HOPKINS
21      109     KENTUCKY              JACKSON
21      111     KENTUCKY              JEFFERSON
21      113     KENTUCKY              JESSAMINE
21      115     KENTUCKY              JOHNSON
21      117     KENTUCKY              KENTON
21      119     KENTUCKY              KNOTT
21      121     KENTUCKY              KNOX
21      123     KENTUCKY              LARUE
21      125     KENTUCKY              LAUREL
21      127     KENTUCKY              LAWRENCE
21      129     KENTUCKY              LEE
21      131     KENTUCKY              LESLIE
21      133     KENTUCKY              LETCHER
21      135     KENTUCKY              LEWIS
21      137     KENTUCKY              LINCOLN
21      139     KENTUCKY              LIVINGSTON
21      141     KENTUCKY              LOGAN
21      143     KENTUCKY              LYON
21      145     KENTUCKY              MCCRACKEN
21      147     KENTUCKY              MCCREARY
21      149     KENTUCKY              MCLEAN
21      151     KENTUCKY              MADISON
21      153     KENTUCKY              MAGOFFIN
21      155     KENTUCKY              MARION
21      157     KENTUCKY              MARSHALL
21      159     KENTUCKY              MARTIN
21      161     KENTUCKY              MASON
21      163     KENTUCKY              MEADE
21      165     KENTUCKY              MENIFEE
21      167     KENTUCKY              MERCER
21      169     KENTUCKY              METCALFE
21      171     KENTUCKY              MONROE
21      173     KENTUCKY              MONTGOMERY
21      175     KENTUCKY              MORGAN
21      177     KENTUCKY              MUHLENBERG
21      179     KENTUCKY              NELSON
21      181     KENTUCKY              NICHOLAS
21      183     KENTUCKY              OHIO
21      185     KENTUCKY              OLDHAM
21      187     KENTUCKY              OWEN
21      189     KENTUCKY              OWSLEY
21      191     KENTUCKY              PENDLETON
21      193     KENTUCKY              PERRY
21      195     KENTUCKY              PIKE
21      197     KENTUCKY              POWELL
21      199     KENTUCKY              PULASKI
21      201     KENTUCKY              ROBERTSON
21      203     KENTUCKY              ROCKCASTLE
21      205     KENTUCKY              ROWAN
21      207     KENTUCKY              RUSSELL
21      209     KENTUCKY              SCOTT
21      211     KENTUCKY              SHELBY
21      213     KENTUCKY              SIMPSON
21      215     KENTUCKY              SPENCER
21      217     KENTUCKY              TAYLOR
21      219     KENTUCKY              TODD
21      221     KENTUCKY              TRIGG
21      223     KENTUCKY              TRIMBLE
21      225     KENTUCKY              UNION
21      227     KENTUCKY              WARREN
21      229     KENTUCKY              WASHINGTON
21      231     KENTUCKY              WAYNE
21      233     KENTUCKY              WEBSTER
21      235     KENTUCKY              WHITLEY
21      237     KENTUCKY              WOLFE
21      239     KENTUCKY              WOODFORD
21      999     KENTUCKY              STATEWIDE
22      001     LOUISIANA             ACADIA
22      003     LOUISIANA             ALLEN
22      005     LOUISIANA             ASCENSION
22      007     LOUISIANA             ASSUMPTION
22      009     LOUISIANA             AVOYELLES
22      011     LOUISIANA             BEAUREGARD
22      013     LOUISIANA             BIENVILLE
22      015     LOUISIANA             BOSSIER
22      017     LOUISIANA             CADDO
22      019     LOUISIANA             CALCASIEU
22      021     LOUISIANA             CALDWELL
22      023     LOUISIANA             CAMERON
22      025     LOUISIANA             CATAHOULA
22      027     LOUISIANA             CLAIBORNE
22      029     LOUISIANA             CONCORDIA
22      031     LOUISIANA             DE SOTO
22      033     LOUISIANA             EAST BATON ROUGE
22      035     LOUISIANA             EAST CARROLL
22      037     LOUISIANA             EAST FELICIANA
22      039     LOUISIANA             EVANGELINE
22      041     LOUISIANA             FRANKLIN
22      043     LOUISIANA             GRANT
22      045     LOUISIANA             IBERIA
22      047     LOUISIANA             IBERVILLE
22      049     LOUISIANA             JACKSON
22      051     LOUISIANA             JEFFERSON
22      053     LOUISIANA             JEFFERSON DAVIS
22      055     LOUISIANA             LAFAYETTE
22      057     LOUISIANA             LAFOURCHE
22      059     LOUISIANA             LA SALLE
22      061     LOUISIANA             LINCOLN
22      063     LOUISIANA             LIVINGSTON
22      065     LOUISIANA             MADISON
22      067     LOUISIANA             MOREHOUSE
22      069     LOUISIANA             NATCHITOCHES
22      071     LOUISIANA             ORLEANS
22      073     LOUISIANA             OUACHITA
22      075     LOUISIANA             PLAQUEMINES
22      077     LOUISIANA             POINTE COUPEE
22      079     LOUISIANA             RAPIDES
22      081     LOUISIANA             RED RIVER
22      083     LOUISIANA             RICHLAND
22      085     LOUISIANA             SABINE
22      087     LOUISIANA             ST. BERNARD
22      089     LOUISIANA             ST. CHARLES
22      091     LOUISIANA             ST. HELENA
22      093     LOUISIANA             ST. JAMES
22      095     LOUISIANA             ST. JOHN THE BAPTIST
22      097     LOUISIANA             ST. LANDRY
22      099     LOUISIANA             ST. MARTIN
22      101     LOUISIANA             ST. MARY
22      103     LOUISIANA             ST. TAMMANY
22      105     LOUISIANA             TANGIPAHOA
22      107     LOUISIANA             TENSAS
22      109     LOUISIANA             TERREBONNE
22      111     LOUISIANA             UNION
22      113     LOUISIANA             VERMILION
22      115     LOUISIANA             VERNON
22      117     LOUISIANA             WASHINGTON
22      119     LOUISIANA             WEBSTER
22      121     LOUISIANA             WEST BATON ROUGE
22      123     LOUISIANA             WEST CARROLL
22      125     LOUISIANA             WEST FELICIANA
22      127     LOUISIANA             WINN
22      999     LOUISIANA             STATEWIDE
23      001     MAINE                 ANDROSCOGGIN
23      003     MAINE                 AROOSTOOK
23      005     MAINE                 CUMBERLAND
23      007     MAINE                 FRANKLIN
23      009     MAINE                 HANCOCK
23      011     MAINE                 KENNEBEC
23      013     MAINE                 KNOX
23      015     MAINE                 LINCOLN
23      017     MAINE                 OXFORD
23      019     MAINE                 PENOBSCOT
23      021     MAINE                 PISCATAQUIS
23      023     MAINE                 SAGADAHOC
23      025     MAINE                 SOMERSET
23      027     MAINE                 WALDO
23      029     MAINE                 WASHINGTON
23      031     MAINE                 YORK
23      999     MAINE                 STATEWIDE
24      001     MARYLAND              ALLEGANY
24      003     MARYLAND              ANNE ARUNDEL
24      005     MARYLAND              BALTIMORE
24      009     MARYLAND              CALVERT
24      011     MARYLAND              CAROLINE
24      013     MARYLAND              CARROLL
24      015     MARYLAND              CECIL
24      017     MARYLAND              CHARLES
24      019     MARYLAND              DORCHESTER
24      021     MARYLAND              FREDERICK
24      023     MARYLAND              GARRETT
24      025     MARYLAND              HARFORD
24      027     MARYLAND              HOWARD
24      029     MARYLAND              KENT
24      031     MARYLAND              MONTGOMERY
24      033     MARYLAND              PRINCE GEORGE'S
24      035     MARYLAND              QUEEN ANNE'S
24      037     MARYLAND              ST. MARY'S
24      039     MARYLAND              SOMERSET
24      041     MARYLAND              TALBOT
24      043     MARYLAND              WASHINGTON
24      045     MARYLAND              WICOMICO
24      047     MARYLAND              WORCESTER
24      510     MARYLAND              BALTIMORE CITY
24      999     MARYLAND              STATEWIDE
25      001     MASSACHUSETTS         BARNSTABLE
25      003     MASSACHUSETTS         BERKSHIRE
25      005     MASSACHUSETTS         BRISTOL
25      007     MASSACHUSETTS         DUKES
25      009     MASSACHUSETTS         ESSEX
25      011     MASSACHUSETTS         FRANKLIN
25      013     MASSACHUSETTS         HAMPDEN
25      015     MASSACHUSETTS         HAMPSHIRE
25      017     MASSACHUSETTS         MIDDLESEX
25      019     MASSACHUSETTS         NANTUCKET
25      021     MASSACHUSETTS         NORFOLK
25      023     MASSACHUSETTS         PLYMOUTH
25      025     MASSACHUSETTS         SUFFOLK
25      027     MASSACHUSETTS         WORCESTER
25      999     MASSACHUSETTS         STATEWIDE
26      001     MICHIGAN              ALCONA
26      003     MICHIGAN              ALGER
26      005     MICHIGAN              ALLEGAN
26      007     MICHIGAN              ALPENA
26      009     MICHIGAN              ANTRIM
26      011     MICHIGAN              ARENAC
26      013     MICHIGAN              BARAGA
26      015     MICHIGAN              BARRY
26      017     MICHIGAN              BAY
26      019     MICHIGAN              BENZIE
26      021     MICHIGAN              BERRIEN
26      023     MICHIGAN              BRANCH
26      025     MICHIGAN              CALHOUN
26      027     MICHIGAN              CASS
26      029     MICHIGAN              CHARLEVOIX
26      031     MICHIGAN              CHEBOYGAN
26      033     MICHIGAN              CHIPPEWA
26      035     MICHIGAN              CLARE
26      037     MICHIGAN              CLINTON
26      039     MICHIGAN              CRAWFORD
26      041     MICHIGAN              DELTA
26      043     MICHIGAN              DICKINSON
26      045     MICHIGAN              EATON
26      047     MICHIGAN              EMMET
26      049     MICHIGAN              GENESEE
26      051     MICHIGAN              GLADWIN
26      053     MICHIGAN              GOGEBIC
26      055     MICHIGAN              GRAND TRAVERSE
26      057     MICHIGAN              GRATIOT
26      059     MICHIGAN              HILLSDALE
26      061     MICHIGAN              HOUGHTON
26      063     MICHIGAN              HURON
26      065     MICHIGAN              INGHAM
26      067     MICHIGAN              IONIA
26      069     MICHIGAN              IOSCO
26      071     MICHIGAN              IRON
26      073     MICHIGAN              ISABELLA
26      075     MICHIGAN              JACKSON
26      077     MICHIGAN              KALAMAZOO
26      079     MICHIGAN              KALKASKA
26      081     MICHIGAN              KENT
26      083     MICHIGAN              KEWEENAW
26      085     MICHIGAN              LAKE
26      087     MICHIGAN              LAPEER
26      089     MICHIGAN              LEELANAU
26      091     MICHIGAN              LENAWEE
26      093     MICHIGAN              LIVINGSTON
26      095     MICHIGAN              LUCE
26      097     MICHIGAN              MACKINAC
26      099     MICHIGAN              MACOMB
26      101     MICHIGAN              MANISTEE
26      103     MICHIGAN              MARQUETTE
26      105     MICHIGAN              MASON
26      107     MICHIGAN              MECOSTA
26      109     MICHIGAN              MENOMINEE
26      111     MICHIGAN              MIDLAND
26      113     MICHIGAN              MISSAUKEE
26      115     MICHIGAN              MONROE
26      117     MICHIGAN              MONTCALM
26      119     MICHIGAN              MONTMORENCY
26      121     MICHIGAN              MUSKEGON
26      123     MICHIGAN              NEWAYGO
26      125     MICHIGAN              OAKLAND
26      127     MICHIGAN              OCEANA
26      129     MICHIGAN              OGEMAW
26      131     MICHIGAN              ONTONAGON
26      133     MICHIGAN              OSCEOLA
26      135     MICHIGAN              OSCODA
26      137     MICHIGAN              OTSEGO
26      139     MICHIGAN              OTTAWA
26      141     MICHIGAN              PRESQUE ISLE
26      143     MICHIGAN              ROSCOMMON
26      145     MICHIGAN              SAGINAW
26      147     MICHIGAN              ST. CLAIR
26      149     MICHIGAN              ST. JOSEPH
26      151     MICHIGAN              SANILAC
26      153     MICHIGAN              SCHOOLCRAFT
26      155     MICHIGAN              SHIAWASSEE
26      157     MICHIGAN              TUSCOLA
26      159     MICHIGAN              VAN BUREN
26      161     MICHIGAN              WASHTENAW
26      163     MICHIGAN              WAYNE
26      165     MICHIGAN              WEXFORD
26      999     MICHIGAN              STATEWIDE
27      001     MINNESOTA             AITKIN
27      003     MINNESOTA             ANOKA
27      005     MINNESOTA             BECKER
27      007     MINNESOTA             BELTRAMI
27      009     MINNESOTA             BENTON
27      011     MINNESOTA             BIG STONE
27      013     MINNESOTA             BLUE EARTH
27      015     MINNESOTA             BROWN
27      017     MINNESOTA             CARLTON
27      019     MINNESOTA             CARVER
27      021     MINNESOTA             CASS
27      023     MINNESOTA             CHIPPEWA
27      025     MINNESOTA             CHISAGO
27      027     MINNESOTA             CLAY
27      029     MINNESOTA             CLEARWATER
27      031     MINNESOTA             COOK
27      033     MINNESOTA             COTTONWOOD
27      035     MINNESOTA             CROW WING
27      037     MINNESOTA             DAKOTA
27      039     MINNESOTA             DODGE
27      041     MINNESOTA             DOUGLAS
27      043     MINNESOTA             FARIBAULT
27      045     MINNESOTA             FILLMORE
27      047     MINNESOTA             FREEBORN
27      049     MINNESOTA             GOODHUE
27      051     MINNESOTA             GRANT
27      053     MINNESOTA             HENNEPIN
27      055     MINNESOTA             HOUSTON
27      057     MINNESOTA             HUBBARD
27      059     MINNESOTA             ISANTI
27      061     MINNESOTA             ITASCA
27      063     MINNESOTA             JACKSON
27      065     MINNESOTA             KANABEC
27      067     MINNESOTA             KANDIYOHI
27      069     MINNESOTA             KITTSON
27      071     MINNESOTA             KOOCHICHING
27      073     MINNESOTA             LAC QUI PARLE
27      075     MINNESOTA             LAKE
27      077     MINNESOTA             LAKE OF THE WOODS
27      079     MINNESOTA             LE SUEUR
27      081     MINNESOTA             LINCOLN
27      083     MINNESOTA             LYON
27      085     MINNESOTA             MCLEOD
27      087     MINNESOTA             MAHNOMEN
27      089     MINNESOTA             MARSHALL
27      091     MINNESOTA             MARTIN
27      093     MINNESOTA             MEEKER
27      095     MINNESOTA             MILLE LACS
27      097     MINNESOTA             MORRISON
27      099     MINNESOTA             MOWER
27      101     MINNESOTA             MURRAY
27      103     MINNESOTA             NICOLLET
27      105     MINNESOTA             NOBLES
27      107     MINNESOTA             NORMAN
27      109     MINNESOTA             OLMSTED
27      111     MINNESOTA             OTTER TAIL
27      113     MINNESOTA             PENNINGTON
27      115     MINNESOTA             PINE
27      117     MINNESOTA             PIPESTONE
27      119     MINNESOTA             POLK
27      121     MINNESOTA             POPE
27      123     MINNESOTA             RAMSEY
27      125     MINNESOTA             RED LAKE
27      127     MINNESOTA             REDWOOD
27      129     MINNESOTA             RENVILLE
27      131     MINNESOTA             RICE
27      133     MINNESOTA             ROCK
27      135     MINNESOTA             ROSEAU
27      137     MINNESOTA             ST. LOUIS
27      139     MINNESOTA             SCOTT
27      141     MINNESOTA             SHERBURNE
27      143     MINNESOTA             SIBLEY
27      145     MINNESOTA             STEARNS
27      147     MINNESOTA             STEELE
27      149     MINNESOTA             STEVENS
27      151     MINNESOTA             SWIFT
27      153     MINNESOTA             TODD
27      155     MINNESOTA             TRAVERSE
27      157     MINNESOTA             WABASHA
27      159     MINNESOTA             WADENA
27      161     MINNESOTA             WASECA
27      163     MINNESOTA             WASHINGTON
27      165     MINNESOTA             WATONWAN
27      167     MINNESOTA             WILKIN
27      169     MINNESOTA             WINONA
27      171     MINNESOTA             WRIGHT
27      173     MINNESOTA             YELLOW MEDICINE
27      999     MINNESOTA             STATEWIDE
28      001     MISSISSIPPI           ADAMS
28      003     MISSISSIPPI           ALCORN
28      005     MISSISSIPPI           AMITE
28      007     MISSISSIPPI           ATTALA
28      009     MISSISSIPPI           BENTON
28      011     MISSISSIPPI           BOLIVAR
28      013     MISSISSIPPI           CALHOUN
28      015     MISSISSIPPI           CARROLL
28      017     MISSISSIPPI           CHICKASAW
28      019     MISSISSIPPI           CHOCTAW
28      021     MISSISSIPPI           CLAIBORNE
28      023     MISSISSIPPI           CLARKE
28      025     MISSISSIPPI           CLAY
28      027     MISSISSIPPI           COAHOMA
28      029     MISSISSIPPI           COPIAH
28      031     MISSISSIPPI           COVINGTON
28      033     MISSISSIPPI           DE SOTO
28      035     MISSISSIPPI           FORREST
28      037     MISSISSIPPI           FRANKLIN
28      039     MISSISSIPPI           GEORGE
28      041     MISSISSIPPI           GREENE
28      043     MISSISSIPPI           GRENADA
28      045     MISSISSIPPI           HANCOCK
28      047     MISSISSIPPI           HARRISON
28      049     MISSISSIPPI           HINDS
28      051     MISSISSIPPI           HOLMES
28      053     MISSISSIPPI           HUMPHREYS
28      055     MISSISSIPPI           ISSAQUENA
28      057     MISSISSIPPI           ITAWAMBA
28      059     MISSISSIPPI           JACKSON
28      061     MISSISSIPPI           JASPER
28      063     MISSISSIPPI           JEFFERSON
28      065     MISSISSIPPI           JEFFERSON DAVIS
28      067     MISSISSIPPI           JONES
28      069     MISSISSIPPI           KEMPER
28      071     MISSISSIPPI           LAFAYETTE
28      073     MISSISSIPPI           LAMAR
28      075     MISSISSIPPI           LAUDERDALE
28      077     MISSISSIPPI           LAWRENCE
28      079     MISSISSIPPI           LEAKE
28      081     MISSISSIPPI           LEE
28      083     MISSISSIPPI           LEFLORE
28      085     MISSISSIPPI           LINCOLN
28      087     MISSISSIPPI           LOWNDES
28      089     MISSISSIPPI           MADISON
28      091     MISSISSIPPI           MARION
28      093     MISSISSIPPI           MARSHALL
28      095     MISSISSIPPI           MONROE
28      097     MISSISSIPPI           MONTGOMERY
28      099     MISSISSIPPI           NESHOBA
28      101     MISSISSIPPI           NEWTON
28      103     MISSISSIPPI           NOXUBEE
28      105     MISSISSIPPI           OKTIBBEHA
28      107     MISSISSIPPI           PANOLA
28      109     MISSISSIPPI           PEARL RIVER
28      111     MISSISSIPPI           PERRY
28      113     MISSISSIPPI           PIKE
28      115     MISSISSIPPI           PONTOTOC
28      117     MISSISSIPPI           PRENTISS
28      119     MISSISSIPPI           QUITMAN
28      121     MISSISSIPPI           RANKIN
28      123     MISSISSIPPI           SCOTT
28      125     MISSISSIPPI           SHARKEY
28      127     MISSISSIPPI           SIMPSON
28      129     MISSISSIPPI           SMITH
28      131     MISSISSIPPI           STONE
28      133     MISSISSIPPI           SUNFLOWER
28      135     MISSISSIPPI           TALLAHATCHIE
28      137     MISSISSIPPI           TATE
28      139     MISSISSIPPI           TIPPAH
28      141     MISSISSIPPI           TISHOMINGO
28      143     MISSISSIPPI           TUNICA
28      145     MISSISSIPPI           UNION
28      147     MISSISSIPPI           WALTHALL
28      149     MISSISSIPPI           WARREN
28      151     MISSISSIPPI           WASHINGTON
28      153     MISSISSIPPI           WAYNE
28      155     MISSISSIPPI           WEBSTER
28      157     MISSISSIPPI           WILKINSON
28      159     MISSISSIPPI           WINSTON
28      161     MISSISSIPPI           YALOBUSHA
28      163     MISSISSIPPI           YAZOO
28      999     MISSISSIPPI           STATEWIDE
29      001     MISSOURI              ADAIR
29      003     MISSOURI              ANDREW
29      005     MISSOURI              ATCHISON
29      007     MISSOURI              AUDRAIN
29      009     MISSOURI              BARRY
29      011     MISSOURI              BARTON
29      013     MISSOURI              BATES
29      015     MISSOURI              BENTON
29      017     MISSOURI              BOLLINGER
29      019     MISSOURI              BOONE
29      021     MISSOURI              BUCHANAN
29      023     MISSOURI              BUTLER
29      025     MISSOURI              CALDWELL
29      027     MISSOURI              CALLAWAY
29      029     MISSOURI              CAMDEN
29      031     MISSOURI              CAPE GIRARDEAU
29      033     MISSOURI              CARROLL
29      035     MISSOURI              CARTER
29      037     MISSOURI              CASS
29      039     MISSOURI              CEDAR
29      041     MISSOURI              CHARITON
29      043     MISSOURI              CHRISTIAN
29      045     MISSOURI              CLARK
